Position,Track Name,Artist,Streams,URL,date,region
1,Adan y Eva,Paulo Londra,43082,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-01,Ecuador
2,Calma - Remix,Pedro Capó,39694,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-01,Ecuador
3,Desconocidos,Mau y Ricky,32194,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-01,Ecuador
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,25612,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Ecuador
5,MIA (feat. Drake),Bad Bunny,25587,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,Ecuador
6,Ella Quiere Beber - Remix,Anuel AA,24119,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-01,Ecuador
7,Ya No Tiene Novio,Sebastian Yatra,20757,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-01,Ecuador
8,Cuando Te Besé,Becky G,20694,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-01,Ecuador
9,Vaina Loca,Ozuna,19683,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-01,Ecuador
10,Adictiva,Daddy Yankee,19392,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-01,Ecuador
11,Ni Gucci Ni Prada,Kenny Man,17478,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019-01-01,Ecuador
12,Imposible,Luis Fonsi,17347,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-01,Ecuador
13,Reggaeton,J Balvin,16353,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-01,Ecuador
14,Mala Mía,Maluma,15749,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019-01-01,Ecuador
15,PPP,Kevin Roldan,14975,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-01,Ecuador
16,BEBE,6ix9ine,14582,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019-01-01,Ecuador
17,Créeme,KAROL G,14576,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-01-01,Ecuador
18,Amigos Con Derechos,Reik,14054,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-01-01,Ecuador
19,Bubalu,Becky G,13854,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-01,Ecuador
20,Puntos Suspensivos,Piso 21,13703,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-01-01,Ecuador
1,Adan y Eva,Paulo Londra,42502,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-02,Ecuador
2,Calma - Remix,Pedro Capó,40122,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-02,Ecuador
3,Desconocidos,Mau y Ricky,31983,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-02,Ecuador
4,MIA (feat. Drake),Bad Bunny,23956,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-02,Ecuador
5,Ella Quiere Beber - Remix,Anuel AA,21523,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-02,Ecuador
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,20899,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Ecuador
7,Cuando Te Besé,Becky G,19756,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-02,Ecuador
8,Adictiva,Daddy Yankee,18700,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-02,Ecuador
9,Ya No Tiene Novio,Sebastian Yatra,18201,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-02,Ecuador
10,Imposible,Luis Fonsi,17547,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-02,Ecuador
11,Vaina Loca,Ozuna,17193,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-02,Ecuador
12,Créeme,KAROL G,16684,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-01-02,Ecuador
13,Ni Gucci Ni Prada,Kenny Man,16245,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019-01-02,Ecuador
14,PPP,Kevin Roldan,15833,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-02,Ecuador
15,Puntos Suspensivos,Piso 21,15817,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-01-02,Ecuador
16,Reggaeton,J Balvin,15403,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-02,Ecuador
17,Bubalu,Becky G,14961,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-02,Ecuador
18,Solo de Mi,Bad Bunny,14644,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-02,Ecuador
19,BEBE,6ix9ine,14049,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019-01-02,Ecuador
20,Mala Mía,Maluma,13945,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019-01-02,Ecuador
1,Adan y Eva,Paulo Londra,43238,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-03,Ecuador
2,Calma - Remix,Pedro Capó,40672,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-03,Ecuador
3,Desconocidos,Mau y Ricky,32769,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-03,Ecuador
4,MIA (feat. Drake),Bad Bunny,24069,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-03,Ecuador
5,Ella Quiere Beber - Remix,Anuel AA,21787,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-03,Ecuador
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,20733,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Ecuador
7,Cuando Te Besé,Becky G,19969,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-03,Ecuador
8,Adictiva,Daddy Yankee,19012,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-03,Ecuador
9,Ya No Tiene Novio,Sebastian Yatra,18494,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-03,Ecuador
10,Imposible,Luis Fonsi,17931,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-03,Ecuador
11,Créeme,KAROL G,17192,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-01-03,Ecuador
12,Vaina Loca,Ozuna,16978,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-03,Ecuador
13,Puntos Suspensivos,Piso 21,16723,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-01-03,Ecuador
14,Ni Gucci Ni Prada,Kenny Man,15888,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019-01-03,Ecuador
15,PPP,Kevin Roldan,15770,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-03,Ecuador
16,Reggaeton,J Balvin,15595,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-03,Ecuador
17,Bubalu,Becky G,15197,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-03,Ecuador
18,Solo de Mi,Bad Bunny,14987,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-03,Ecuador
19,Amanece,Anuel AA,14516,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-03,Ecuador
20,Amigos Con Derechos,Reik,14302,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-01-03,Ecuador
1,Adan y Eva,Paulo Londra,45799,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-04,Ecuador
2,Calma - Remix,Pedro Capó,42787,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-04,Ecuador
3,Desconocidos,Mau y Ricky,35420,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-04,Ecuador
4,MIA (feat. Drake),Bad Bunny,26070,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-04,Ecuador
5,Ella Quiere Beber - Remix,Anuel AA,23867,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-04,Ecuador
6,Cuando Te Besé,Becky G,21515,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-04,Ecuador
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,21382,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,Ecuador
8,Adictiva,Daddy Yankee,20396,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-04,Ecuador
9,Imposible,Luis Fonsi,19649,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-04,Ecuador
10,Créeme,KAROL G,19584,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-01-04,Ecuador
11,Ya No Tiene Novio,Sebastian Yatra,19445,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-04,Ecuador
12,Puntos Suspensivos,Piso 21,18402,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-01-04,Ecuador
13,Vaina Loca,Ozuna,18223,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-04,Ecuador
14,Ni Gucci Ni Prada,Kenny Man,16861,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019-01-04,Ecuador
15,PPP,Kevin Roldan,16853,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-04,Ecuador
16,Reggaeton,J Balvin,16582,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-04,Ecuador
17,Bubalu,Becky G,16516,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-04,Ecuador
18,Solo de Mi,Bad Bunny,15867,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-04,Ecuador
19,Amanece,Anuel AA,15750,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-04,Ecuador
20,Amigos Con Derechos,Reik,15301,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-01-04,Ecuador
1,Adan y Eva,Paulo Londra,50825,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-05,Ecuador
2,Calma - Remix,Pedro Capó,47770,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-05,Ecuador
3,Desconocidos,Mau y Ricky,38648,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-05,Ecuador
4,MIA (feat. Drake),Bad Bunny,28762,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-05,Ecuador
5,Ella Quiere Beber - Remix,Anuel AA,26907,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-05,Ecuador
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,24210,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-05,Ecuador
7,Cuando Te Besé,Becky G,23867,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-05,Ecuador
8,Adictiva,Daddy Yankee,22037,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-05,Ecuador
9,Imposible,Luis Fonsi,21932,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-05,Ecuador
10,Ya No Tiene Novio,Sebastian Yatra,21634,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-05,Ecuador
