Position,Track Name,Artist,Streams,URL,date,region
1,Kolde Nætter,Gilli,50988,https://open.spotify.com/track/6OuXYdo2VotwVcV9kEBqS9,2019-01-01,Denmark
2,Wow.,Post Malone,41762,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Denmark
3,Sweet but Psycho,Ava Max,41228,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,Denmark
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,32689,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Denmark
5,Love Someone,Lukas Graham,31053,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-01,Denmark
6,Shallow,Lady Gaga,29545,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-01,Denmark
7,Be Alright,Dean Lewis,29197,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-01,Denmark
8,"thank u, next",Ariana Grande,29102,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Denmark
9,Without Me,Halsey,28706,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,Denmark
10,Narcos,Jamaika,27324,https://open.spotify.com/track/27h0bXSfmLjRu1jbTqgeEe,2019-01-01,Denmark
11,JUNGLE,MellemFingaMuzik,26521,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM,2019-01-01,Denmark
12,Synger For Mig,Citybois,26346,https://open.spotify.com/track/152DVKl9x5rMk7PWfHcxyr,2019-01-01,Denmark
13,Body (feat. brando),Loud Luxury,24819,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019-01-01,Denmark
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,23685,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Denmark
15,In My Mind,Dynoro,22587,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-01,Denmark
16,Eastside (with Halsey & Khalid),benny blanco,22434,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-01,Denmark
17,Op (feat. Benny Jamz & MellemFingaMuzik),Jamaika,21370,https://open.spotify.com/track/7qk9jrXAnVdyGO7AabByDE,2019-01-01,Denmark
18,Oui,Sivas,20426,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD,2019-01-01,Denmark
19,Pesto - Ternet Ninja,Anders Matthesen,20335,https://open.spotify.com/track/21arwdlVJ7vEb6M1EUG2EB,2019-01-01,Denmark
20,Aldrig (feat. Carmon),Jamaika,20206,https://open.spotify.com/track/6DD5RDAyLBdGc1NC9Pju3E,2019-01-01,Denmark
1,Kolde Nætter,Gilli,82105,https://open.spotify.com/track/6OuXYdo2VotwVcV9kEBqS9,2019-01-02,Denmark
2,Wow.,Post Malone,67003,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Denmark
3,Sweet but Psycho,Ava Max,60078,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-02,Denmark
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,47910,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Denmark
5,Shallow,Lady Gaga,47852,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,Denmark
6,Without Me,Halsey,46541,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Denmark
7,"thank u, next",Ariana Grande,45880,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Denmark
8,Narcos,Jamaika,44444,https://open.spotify.com/track/27h0bXSfmLjRu1jbTqgeEe,2019-01-02,Denmark
9,Synger For Mig,Citybois,44342,https://open.spotify.com/track/152DVKl9x5rMk7PWfHcxyr,2019-01-02,Denmark
10,Love Someone,Lukas Graham,39905,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-02,Denmark
11,Be Alright,Dean Lewis,39568,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-02,Denmark
12,JUNGLE,MellemFingaMuzik,37193,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM,2019-01-02,Denmark
13,Eastside (with Halsey & Khalid),benny blanco,30461,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-02,Denmark
14,High Hopes,Panic! At The Disco,30273,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-02,Denmark
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,28910,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Denmark
16,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,28648,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-01-02,Denmark
17,Mama (feat. Kesi),Gilli,27328,https://open.spotify.com/track/10CdS6lWzNxOaIX1PCuFW5,2019-01-02,Denmark
18,Op (feat. Benny Jamz & MellemFingaMuzik),Jamaika,27138,https://open.spotify.com/track/7qk9jrXAnVdyGO7AabByDE,2019-01-02,Denmark
19,Aldrig (feat. Carmon),Jamaika,27132,https://open.spotify.com/track/6DD5RDAyLBdGc1NC9Pju3E,2019-01-02,Denmark
20,Body (feat. brando),Loud Luxury,26878,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019-01-02,Denmark
1,Kolde Nætter,Gilli,94103,https://open.spotify.com/track/6OuXYdo2VotwVcV9kEBqS9,2019-01-03,Denmark
