Position,Track Name,Artist,Streams,URL,date,region
1,ลาลาลอย (100%),The Toys,25625,https://open.spotify.com/track/3f3L2MP4oniV1bmSxGbcW4,2019-01-01,Thailand
2,ซ่อนกลิ่น,Palmy,24764,https://open.spotify.com/track/7woh2lJvyILYxSQ1kXTI3d,2019-01-01,Thailand
3,SOLO,JENNIE,24557,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-01-01,Thailand
4,อาวรณ์,Polycat,19986,https://open.spotify.com/track/2USX969yFQ250hBULh6Ope,2019-01-01,Thailand
5,"thank u, next",Ariana Grande,19936,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Thailand
6,ดูดี,Polycat,19531,https://open.spotify.com/track/4afuOwuWWRoS8HEw1cyVUZ,2019-01-01,Thailand
7,เสือสิ้นลาย,F.HERO,19129,https://open.spotify.com/track/42pEFPN6KrUydf2ufdampZ,2019-01-01,Thailand
8,เป็นไรไหม?,OG-ANIC,17309,https://open.spotify.com/track/09Mn2O6dtMLCKdeD0BtLdO,2019-01-01,Thailand
9,แบกไม่ไหว,UrboyTJ,16290,https://open.spotify.com/track/2S3r0O3Dkgf797IguE4DeY,2019-01-01,Thailand
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,16092,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Thailand
11,พูดไม่ออก,The Toys,15813,https://open.spotify.com/track/36QNwsq4EpOdS3E4WEJphO,2019-01-01,Thailand
12,นอกจากชื่อฉัน,ACTART,15756,https://open.spotify.com/track/3nQlPsRsO4mEqVaiqErCLO,2019-01-01,Thailand
13,มีผลต่อหัวใจ,Non Tanon,14844,https://open.spotify.com/track/5lxItfla07vroV2vuGwe75,2019-01-01,Thailand
14,หมอกร้าย feat. Fongbeer and Kob the X factor,Lipta,13689,https://open.spotify.com/track/0EYgFMIXhjcFgX6xe2NY9v,2019-01-01,Thailand
