Position,Track Name,Artist,Streams,URL,date,region
1,Bir İhtimal Biliyorum,Gülşen,108528,https://open.spotify.com/track/24mpJgP2YZUBif9NvmYyh4,2019-01-01,Turkey
2,3 2 1,Ben Fero,65605,https://open.spotify.com/track/15DPWEQ73JEW3pfyU6EcmR,2019-01-01,Turkey
3,Sana Doğru,Bora Duran,63799,https://open.spotify.com/track/79sYvkdnJGFrYx67nBL5Nk,2019-01-01,Turkey
4,Geceler,Ezhel,58366,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ,2019-01-01,Turkey
5,İçimdeki Sen,Bilal Sonses,56381,https://open.spotify.com/track/4JHfs0fmHtk9IbaQ3CqXSD,2019-01-01,Turkey
6,Kazıdık Tırnaklarla,Ezhel,52524,https://open.spotify.com/track/27OWNTEEtJCFVejrh5mqgv,2019-01-01,Turkey
7,KAFA10,Anıl Piyancı,50976,https://open.spotify.com/track/7fUGWMgLzsVdID1eKoPm3b,2019-01-01,Turkey
8,Mary Jane (Radio Edit),Burry Soprano,50296,https://open.spotify.com/track/51agJccRxKI5dqGJFkTojo,2019-01-01,Turkey
9,Unutturmam,Cengiz Ateş,45432,https://open.spotify.com/track/186rAYS0x7rX1IZXheLBoN,2019-01-01,Turkey
10,Leyla,Tahribad-ı İsyan,43807,https://open.spotify.com/track/31EltOuKi4PBBExtTTO00s,2019-01-01,Turkey
11,Mahallemiz Esmer,Ben Fero,41796,https://open.spotify.com/track/4dVq7rEV6AozzDX9fh9vVH,2019-01-01,Turkey
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,41159,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Turkey
13,Ay Tenli Kadın,Ufuk Beydemir,40578,https://open.spotify.com/track/5CaKpl8JB1FMCbsgh0sgO8,2019-01-01,Turkey
14,Elbet Bir Gün,Canbay & Wolker,39893,https://open.spotify.com/track/1PJ1BbGaVmLogYicLKoZix,2019-01-01,Turkey
15,Islah,Muşta,39739,https://open.spotify.com/track/5AS7el6HMlK5YcGeUSxR1n,2019-01-01,Turkey
16,Tarifi Zor,Soner Sarıkabadayı,39472,https://open.spotify.com/track/48BDdjRPUJLjqj7nVmrg4d,2019-01-01,Turkey
17,Yak Yak Yak,Şehinşah,39467,https://open.spotify.com/track/4GjIoWGPLf7C8LcjK1UNlS,2019-01-01,Turkey
18,İmkansızım,Ezhel,38140,https://open.spotify.com/track/5Y3ZTBwRNrgj3AlXYASvDe,2019-01-01,Turkey
19,Boş Gemiler,Yüzyüzeyken Konuşuruz,37497,https://open.spotify.com/track/5xOAQ5o5mPI2FZZEOu1NZL,2019-01-01,Turkey
20,Oldu Olanlar,DJ Tarkan,36897,https://open.spotify.com/track/4LTHcXXwN8OW4fYm5sVNPP,2019-01-01,Turkey
1,Bir İhtimal Biliyorum,Gülşen,126719,https://open.spotify.com/track/24mpJgP2YZUBif9NvmYyh4,2019-01-02,Turkey
2,3 2 1,Ben Fero,76073,https://open.spotify.com/track/15DPWEQ73JEW3pfyU6EcmR,2019-01-02,Turkey
3,Sana Doğru,Bora Duran,73309,https://open.spotify.com/track/79sYvkdnJGFrYx67nBL5Nk,2019-01-02,Turkey
4,İçimdeki Sen,Bilal Sonses,65222,https://open.spotify.com/track/4JHfs0fmHtk9IbaQ3CqXSD,2019-01-02,Turkey
5,Geceler,Ezhel,62663,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ,2019-01-02,Turkey
6,Kazıdık Tırnaklarla,Ezhel,58718,https://open.spotify.com/track/27OWNTEEtJCFVejrh5mqgv,2019-01-02,Turkey
7,KAFA10,Anıl Piyancı,57346,https://open.spotify.com/track/7fUGWMgLzsVdID1eKoPm3b,2019-01-02,Turkey
8,Mary Jane (Radio Edit),Burry Soprano,54731,https://open.spotify.com/track/51agJccRxKI5dqGJFkTojo,2019-01-02,Turkey
9,Leyla,Tahribad-ı İsyan,50921,https://open.spotify.com/track/31EltOuKi4PBBExtTTO00s,2019-01-02,Turkey
10,Mahallemiz Esmer,Ben Fero,48898,https://open.spotify.com/track/4dVq7rEV6AozzDX9fh9vVH,2019-01-02,Turkey
11,Ay Tenli Kadın,Ufuk Beydemir,47459,https://open.spotify.com/track/5CaKpl8JB1FMCbsgh0sgO8,2019-01-02,Turkey
12,Unutturmam,Cengiz Ateş,46768,https://open.spotify.com/track/186rAYS0x7rX1IZXheLBoN,2019-01-02,Turkey
13,Tarifi Zor,Soner Sarıkabadayı,46010,https://open.spotify.com/track/48BDdjRPUJLjqj7nVmrg4d,2019-01-02,Turkey
14,Elbet Bir Gün,Canbay & Wolker,44822,https://open.spotify.com/track/1PJ1BbGaVmLogYicLKoZix,2019-01-02,Turkey
15,Yak Yak Yak,Şehinşah,44789,https://open.spotify.com/track/4GjIoWGPLf7C8LcjK1UNlS,2019-01-02,Turkey
16,Boş Gemiler,Yüzyüzeyken Konuşuruz,44730,https://open.spotify.com/track/5xOAQ5o5mPI2FZZEOu1NZL,2019-01-02,Turkey
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,44569,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Turkey
18,Islah,Muşta,44505,https://open.spotify.com/track/5AS7el6HMlK5YcGeUSxR1n,2019-01-02,Turkey
19,Oldu Olanlar,DJ Tarkan,43809,https://open.spotify.com/track/4LTHcXXwN8OW4fYm5sVNPP,2019-01-02,Turkey
20,Bu Havada Gidilmez,Manuş Baba,42031,https://open.spotify.com/track/4ajGA8mtD6R2JylEbRLp5n,2019-01-02,Turkey
1,Bir İhtimal Biliyorum,Gülşen,117430,https://open.spotify.com/track/24mpJgP2YZUBif9NvmYyh4,2019-01-03,Turkey
2,3 2 1,Ben Fero,74943,https://open.spotify.com/track/15DPWEQ73JEW3pfyU6EcmR,2019-01-03,Turkey
3,Sana Doğru,Bora Duran,69203,https://open.spotify.com/track/79sYvkdnJGFrYx67nBL5Nk,2019-01-03,Turkey
4,İçimdeki Sen,Bilal Sonses,63573,https://open.spotify.com/track/4JHfs0fmHtk9IbaQ3CqXSD,2019-01-03,Turkey
5,Geceler,Ezhel,63057,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ,2019-01-03,Turkey
6,Kazıdık Tırnaklarla,Ezhel,58581,https://open.spotify.com/track/27OWNTEEtJCFVejrh5mqgv,2019-01-03,Turkey
7,KAFA10,Anıl Piyancı,57191,https://open.spotify.com/track/7fUGWMgLzsVdID1eKoPm3b,2019-01-03,Turkey
8,Mary Jane (Radio Edit),Burry Soprano,53563,https://open.spotify.com/track/51agJccRxKI5dqGJFkTojo,2019-01-03,Turkey
9,Leyla,Tahribad-ı İsyan,50514,https://open.spotify.com/track/31EltOuKi4PBBExtTTO00s,2019-01-03,Turkey
10,Mahallemiz Esmer,Ben Fero,49670,https://open.spotify.com/track/4dVq7rEV6AozzDX9fh9vVH,2019-01-03,Turkey
11,Unutturmam,Cengiz Ateş,46129,https://open.spotify.com/track/186rAYS0x7rX1IZXheLBoN,2019-01-03,Turkey
12,Ay Tenli Kadın,Ufuk Beydemir,45868,https://open.spotify.com/track/5CaKpl8JB1FMCbsgh0sgO8,2019-01-03,Turkey
13,Yak Yak Yak,Şehinşah,45774,https://open.spotify.com/track/4GjIoWGPLf7C8LcjK1UNlS,2019-01-03,Turkey
14,Elbet Bir Gün,Canbay & Wolker,45139,https://open.spotify.com/track/1PJ1BbGaVmLogYicLKoZix,2019-01-03,Turkey
15,Tarifi Zor,Soner Sarıkabadayı,44971,https://open.spotify.com/track/48BDdjRPUJLjqj7nVmrg4d,2019-01-03,Turkey
16,Islah,Muşta,44401,https://open.spotify.com/track/5AS7el6HMlK5YcGeUSxR1n,2019-01-03,Turkey
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,42884,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Turkey
18,Boş Gemiler,Yüzyüzeyken Konuşuruz,42848,https://open.spotify.com/track/5xOAQ5o5mPI2FZZEOu1NZL,2019-01-03,Turkey
19,Oldu Olanlar,DJ Tarkan,42038,https://open.spotify.com/track/4LTHcXXwN8OW4fYm5sVNPP,2019-01-03,Turkey
20,Dinle Beni Bi',Yüzyüzeyken Konuşuruz,41549,https://open.spotify.com/track/11PO9iu6PtpgL1JK4QNUEJ,2019-01-03,Turkey
1,Bir İhtimal Biliyorum,Gülşen,118420,https://open.spotify.com/track/24mpJgP2YZUBif9NvmYyh4,2019-01-04,Turkey
2,3 2 1,Ben Fero,77301,https://open.spotify.com/track/15DPWEQ73JEW3pfyU6EcmR,2019-01-04,Turkey
3,Sana Doğru,Bora Duran,68915,https://open.spotify.com/track/79sYvkdnJGFrYx67nBL5Nk,2019-01-04,Turkey
4,Geceler,Ezhel,63901,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ,2019-01-04,Turkey
5,İçimdeki Sen,Bilal Sonses,63816,https://open.spotify.com/track/4JHfs0fmHtk9IbaQ3CqXSD,2019-01-04,Turkey
6,Kazıdık Tırnaklarla,Ezhel,58701,https://open.spotify.com/track/27OWNTEEtJCFVejrh5mqgv,2019-01-04,Turkey
7,KAFA10,Anıl Piyancı,58680,https://open.spotify.com/track/7fUGWMgLzsVdID1eKoPm3b,2019-01-04,Turkey
8,Mary Jane (Radio Edit),Burry Soprano,54253,https://open.spotify.com/track/51agJccRxKI5dqGJFkTojo,2019-01-04,Turkey
9,Leyla,Tahribad-ı İsyan,51785,https://open.spotify.com/track/31EltOuKi4PBBExtTTO00s,2019-01-04,Turkey
10,Mahallemiz Esmer,Ben Fero,51096,https://open.spotify.com/track/4dVq7rEV6AozzDX9fh9vVH,2019-01-04,Turkey
11,Yak Yak Yak,Şehinşah,47719,https://open.spotify.com/track/4GjIoWGPLf7C8LcjK1UNlS,2019-01-04,Turkey
12,Ay Tenli Kadın,Ufuk Beydemir,45661,https://open.spotify.com/track/5CaKpl8JB1FMCbsgh0sgO8,2019-01-04,Turkey
13,Tarifi Zor,Soner Sarıkabadayı,45624,https://open.spotify.com/track/48BDdjRPUJLjqj7nVmrg4d,2019-01-04,Turkey
14,Islah,Muşta,45566,https://open.spotify.com/track/5AS7el6HMlK5YcGeUSxR1n,2019-01-04,Turkey
15,Elbet Bir Gün,Canbay & Wolker,45447,https://open.spotify.com/track/1PJ1BbGaVmLogYicLKoZix,2019-01-04,Turkey
16,Unutturmam,Cengiz Ateş,45241,https://open.spotify.com/track/186rAYS0x7rX1IZXheLBoN,2019-01-04,Turkey
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,43723,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,Turkey
18,Boş Gemiler,Yüzyüzeyken Konuşuruz,43324,https://open.spotify.com/track/5xOAQ5o5mPI2FZZEOu1NZL,2019-01-04,Turkey
19,İmkansızım,Ezhel,42562,https://open.spotify.com/track/5Y3ZTBwRNrgj3AlXYASvDe,2019-01-04,Turkey
20,Oldu Olanlar,DJ Tarkan,41021,https://open.spotify.com/track/4LTHcXXwN8OW4fYm5sVNPP,2019-01-04,Turkey
1,Bir İhtimal Biliyorum,Gülşen,118200,https://open.spotify.com/track/24mpJgP2YZUBif9NvmYyh4,2019-01-05,Turkey
