Position,Track Name,Artist,Streams,URL,date,region
1,Binks to Binks 6,Ninho,225296,https://open.spotify.com/track/4zrEmFA3R3JngfWR70zu3w,2019-01-01,France
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,152045,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,France
3,Tout oublier,Angèle,140848,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71,2019-01-01,France
4,Madrina,Maes,139685,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH,2019-01-01,France
5,Ramenez la coupe à la maison,Vegedream,127319,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m,2019-01-01,France
6,Copines,Aya Nakamura,125522,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL,2019-01-01,France
7,Sale mood,Bramsito,121557,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm,2019-01-01,France
8,1000°C,Lomepal,118070,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou,2019-01-01,France
9,Jaloux,Dadju,108095,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT,2019-01-01,France
10,Djadja,Aya Nakamura,104186,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,2019-01-01,France
11,La dot,Aya Nakamura,98510,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG,2019-01-01,France
12,Say My Name,David Guetta,98363,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019-01-01,France
13,Promises (with Sam Smith),Calvin Harris,96198,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-01-01,France
14,Rêves bizarres (feat. Damso),Orelsan,92895,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW,2019-01-01,France
15,MIA (feat. Drake),Bad Bunny,91800,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,France
