Position,Track Name,Artist,Streams,URL,date,region
1,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,262361,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019-01-01,Italy
2,Happy Birthday,Sfera Ebbasta,205258,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2,2019-01-01,Italy
3,Torna a casa,Måneskin,179850,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2019-01-01,Italy
4,90MIN,Salmo,152021,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019-01-01,Italy
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,149728,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Italy
6,La fine del mondo,Anastasio,145264,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB,2019-01-01,Italy
7,Cambiare Adesso,Dark Polo Gang,139711,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7,2019-01-01,Italy
8,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,133240,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,2019-01-01,Italy
9,CABRIOLET (feat. Sfera Ebbasta),Salmo,121060,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN,2019-01-01,Italy
10,oh 9od,tha Supreme,112713,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr,2019-01-01,Italy
11,Cascare nei tuoi occhi,Ultimo,109687,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M,2019-01-01,Italy
12,STAI ZITTO (feat. Fabri Fibra),Salmo,107206,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd,2019-01-01,Italy
13,Calma - Remix,Pedro Capó,102875,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-01,Italy
14,In My Mind,Dynoro,102785,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-01,Italy
15,Fuoco e benzina,Emis Killa,102611,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc,2019-01-01,Italy
16,MIA (feat. Drake),Bad Bunny,101606,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,Italy
17,MALA,6ix9ine,100003,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019-01-01,Italy
18,Happier,Marshmello,99008,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-01,Italy
19,Toradol,Gemitaiz,93811,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx,2019-01-01,Italy
20,Los Angeles,Luna,92331,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN,2019-01-01,Italy
1,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,347436,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019-01-02,Italy
2,Happy Birthday,Sfera Ebbasta,248045,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2,2019-01-02,Italy
3,Torna a casa,Måneskin,234244,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2019-01-02,Italy
4,La fine del mondo,Anastasio,195979,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB,2019-01-02,Italy
5,90MIN,Salmo,189173,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019-01-02,Italy
6,Cambiare Adesso,Dark Polo Gang,176119,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7,2019-01-02,Italy
7,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,175838,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,2019-01-02,Italy
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,174009,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Italy
9,CABRIOLET (feat. Sfera Ebbasta),Salmo,163338,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN,2019-01-02,Italy
10,Cascare nei tuoi occhi,Ultimo,157974,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M,2019-01-02,Italy
11,oh 9od,tha Supreme,145518,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr,2019-01-02,Italy
12,Calma - Remix,Pedro Capó,145150,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-02,Italy
13,Fuoco e benzina,Emis Killa,139658,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc,2019-01-02,Italy
14,STAI ZITTO (feat. Fabri Fibra),Salmo,138793,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd,2019-01-02,Italy
15,MALA,6ix9ine,132742,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019-01-02,Italy
16,MIA (feat. Drake),Bad Bunny,131443,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-02,Italy
17,Happier,Marshmello,129847,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-02,Italy
18,Los Angeles,Luna,126799,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN,2019-01-02,Italy
19,Hola (I Say) (feat. Tom Walker),Marco Mengoni,120767,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi,2019-01-02,Italy
20,Toradol,Gemitaiz,116297,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx,2019-01-02,Italy
1,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,345924,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019-01-03,Italy
2,Happy Birthday,Sfera Ebbasta,249661,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2,2019-01-03,Italy
3,Torna a casa,Måneskin,233387,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2019-01-03,Italy
4,La fine del mondo,Anastasio,196005,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB,2019-01-03,Italy
5,90MIN,Salmo,187882,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019-01-03,Italy
6,Cambiare Adesso,Dark Polo Gang,174523,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7,2019-01-03,Italy
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,174073,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Italy
8,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,170266,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,2019-01-03,Italy
9,Calma - Remix,Pedro Capó,161625,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-03,Italy
10,CABRIOLET (feat. Sfera Ebbasta),Salmo,160122,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN,2019-01-03,Italy
