Position,Track Name,Artist,Streams,URL,date,region
1,"thank u, next",Ariana Grande,6166,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Vietnam
2,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,5283,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-01,Vietnam
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,5246,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Vietnam
4,Anh Đếch Cần Gì Nhiều Ngoài Em,Đen,4689,https://open.spotify.com/track/7GxSshyjKx46dlIV2UoVrc,2019-01-01,Vietnam
5,SOLO,JENNIE,4458,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-01-01,Vietnam
6,Without Me,Halsey,4145,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,Vietnam
7,Thuong Em La Dieu Anh Khong The Ngo,Noo Phước Thịnh,3328,https://open.spotify.com/track/2gT5LL3uRANxvvmDxaULbQ,2019-01-01,Vietnam
8,Em Khong The,Tien Tien,3317,https://open.spotify.com/track/6UgaKUJSO0Xp47x6pL1LaA,2019-01-01,Vietnam
9,Thanh Xuan,Da LAB,3288,https://open.spotify.com/track/3b34161QoxLwsqhWSPy9i5,2019-01-01,Vietnam
10,Girls Like You (feat. Cardi B),Maroon 5,2945,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-01,Vietnam
11,Moi Anh Vao Team Em,Chi Pu,2618,https://open.spotify.com/track/1D4VWPeg74fsfBfuTlPVam,2019-01-01,Vietnam
12,Eastside (with Halsey & Khalid),benny blanco,2359,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-01,Vietnam
13,Love Someone,Lukas Graham,2286,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-01,Vietnam
14,Nguoi Hay Quen Em DI,Mỹ Tâm,2263,https://open.spotify.com/track/6XJsQ5nqCu8RUv9pv1iz1x,2019-01-01,Vietnam
15,Lạ Lùng,Vũ.,2253,https://open.spotify.com/track/1ayp8veQBb6NRZepn7ENm6,2019-01-01,Vietnam
16,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2246,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-01,Vietnam
17,Sweet but Psycho,Ava Max,2234,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,Vietnam
18,"Fire On Fire - From ""Watership Down""",Sam Smith,2213,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,2019-01-01,Vietnam
19,Wow.,Post Malone,2165,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Vietnam
20,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,2097,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,2019-01-01,Vietnam
1,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,6214,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-02,Vietnam
2,"thank u, next",Ariana Grande,5916,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Vietnam
3,Anh Đếch Cần Gì Nhiều Ngoài Em,Đen,5509,https://open.spotify.com/track/7GxSshyjKx46dlIV2UoVrc,2019-01-02,Vietnam
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,5303,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Vietnam
5,Without Me,Halsey,4533,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Vietnam
6,SOLO,JENNIE,4509,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-01-02,Vietnam
7,Thuong Em La Dieu Anh Khong The Ngo,Noo Phước Thịnh,4210,https://open.spotify.com/track/2gT5LL3uRANxvvmDxaULbQ,2019-01-02,Vietnam
8,Em Khong The,Tien Tien,3986,https://open.spotify.com/track/6UgaKUJSO0Xp47x6pL1LaA,2019-01-02,Vietnam
9,Thanh Xuan,Da LAB,3844,https://open.spotify.com/track/3b34161QoxLwsqhWSPy9i5,2019-01-02,Vietnam
10,Moi Anh Vao Team Em,Chi Pu,3096,https://open.spotify.com/track/1D4VWPeg74fsfBfuTlPVam,2019-01-02,Vietnam
11,Girls Like You (feat. Cardi B),Maroon 5,3090,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-02,Vietnam
12,Let Me Down Slowly,Alec Benjamin,2912,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-01-02,Vietnam
13,"Fire On Fire - From ""Watership Down""",Sam Smith,2863,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,2019-01-02,Vietnam
14,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2824,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-02,Vietnam
15,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,2707,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,2019-01-02,Vietnam
16,Love Someone,Lukas Graham,2685,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-02,Vietnam
17,Wow.,Post Malone,2658,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Vietnam
