Position,Track Name,Artist,Streams,URL,date,region
1,Calma - Remix,Pedro Capó,257863,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-01,Chile
2,Adan y Eva,Paulo Londra,241991,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-01,Chile
3,No Te Enamores,Paloma Mami,233629,https://open.spotify.com/track/0EJu1RBtxzldMG2peczuPv,2019-01-01,Chile
4,Amanece,Anuel AA,204827,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-01,Chile
5,MIA (feat. Drake),Bad Bunny,198530,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,Chile
6,Not Steady,Paloma Mami,195450,https://open.spotify.com/track/42ArfZUgGo3k5btIHp08it,2019-01-01,Chile
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,177398,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Chile
8,Adictiva,Daddy Yankee,177370,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-01,Chile
9,Imposible,Luis Fonsi,144516,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-01,Chile
10,Cuando Te Besé,Becky G,136972,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-01,Chile
11,Vaina Loca,Ozuna,130812,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-01,Chile
12,BEBE,6ix9ine,125360,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019-01-01,Chile
13,Ella Quiere Beber - Remix,Anuel AA,119773,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-01,Chile
14,Hipócrita,Anuel AA,113318,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw,2019-01-01,Chile
15,Bubalu,Becky G,108884,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-01,Chile
