Position,Track Name,Artist,Streams,URL,date,region
1,Wow.,Post Malone,6269,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Israel
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,6041,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Israel
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,5972,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Israel
4,"thank u, next",Ariana Grande,5858,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Israel
5,Happier,Marshmello,5833,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-01,Israel
6,רחוק מכולם,Omer Adam,5633,https://open.spotify.com/track/5dMjnHfDGRmVlSvRAmffQe,2019-01-01,Israel
7,Girls Like You (feat. Cardi B),Maroon 5,5273,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-01,Israel
8,Without Me,Halsey,5213,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,Israel
9,קירות,Itay Levi,5037,https://open.spotify.com/track/1UM18grarSYZwgeEFjqM4y,2019-01-01,Israel
10,SICKO MODE,Travis Scott,4768,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-01,Israel
11,Lucid Dreams,Juice WRLD,4724,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-01-01,Israel
12,צבעים,Gil Vain,4638,https://open.spotify.com/track/2OJS0hRtiTOh51SEDJWLlm,2019-01-01,Israel
13,ZEZE,Kodak Black,4473,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-01,Israel
14,שני משוגעים,Omer Adam,4269,https://open.spotify.com/track/3KtKIcW7N0SmFQxvztXaUM,2019-01-01,Israel
15,Shallow,Lady Gaga,4260,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-01,Israel
16,Eastside (with Halsey & Khalid),benny blanco,4201,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-01,Israel
17,Going Bad (feat. Drake),Meek Mill,4153,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-01,Israel
18,Youngblood,5 Seconds of Summer,4151,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-01-01,Israel
19,סוודר,Noy Fadlon,4090,https://open.spotify.com/track/4Yq0YrSQ8ACaZzBAZsVcBo,2019-01-01,Israel
20,ברגעים שאת הולכת,Osher Cohen,4072,https://open.spotify.com/track/3YB8nipMIp5h5iXM23JvEx,2019-01-01,Israel
1,Wow.,Post Malone,6525,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Israel
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,6407,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Israel
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6349,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Israel
4,רחוק מכולם,Omer Adam,6201,https://open.spotify.com/track/5dMjnHfDGRmVlSvRAmffQe,2019-01-02,Israel
5,"thank u, next",Ariana Grande,6134,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Israel
6,Happier,Marshmello,5895,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-02,Israel
7,Without Me,Halsey,5727,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Israel
8,קירות,Itay Levi,5428,https://open.spotify.com/track/1UM18grarSYZwgeEFjqM4y,2019-01-02,Israel
9,Girls Like You (feat. Cardi B),Maroon 5,5207,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-02,Israel
10,SICKO MODE,Travis Scott,4971,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-02,Israel
11,Lucid Dreams,Juice WRLD,4860,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-01-02,Israel
12,ZEZE,Kodak Black,4731,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-02,Israel
13,צבעים,Gil Vain,4728,https://open.spotify.com/track/2OJS0hRtiTOh51SEDJWLlm,2019-01-02,Israel
14,שני משוגעים,Omer Adam,4613,https://open.spotify.com/track/3KtKIcW7N0SmFQxvztXaUM,2019-01-02,Israel
15,Youngblood,5 Seconds of Summer,4593,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-01-02,Israel
16,Shallow,Lady Gaga,4578,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,Israel
17,Going Bad (feat. Drake),Meek Mill,4532,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-02,Israel
18,סוודר,Noy Fadlon,4405,https://open.spotify.com/track/4Yq0YrSQ8ACaZzBAZsVcBo,2019-01-02,Israel
19,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,4316,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-01-02,Israel
20,Bohemian Rhapsody - 2011 Mix,Queen,4224,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-02,Israel
1,Wow.,Post Malone,7719,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,Israel
2,רחוק מכולם,Omer Adam,7330,https://open.spotify.com/track/5dMjnHfDGRmVlSvRAmffQe,2019-01-03,Israel
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7256,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,Israel
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,7069,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Israel
5,"thank u, next",Ariana Grande,6892,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Israel
6,קירות,Itay Levi,6468,https://open.spotify.com/track/1UM18grarSYZwgeEFjqM4y,2019-01-03,Israel
7,Without Me,Halsey,6428,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-03,Israel
8,Happier,Marshmello,6417,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-03,Israel
9,סוודר,Noy Fadlon,5674,https://open.spotify.com/track/4Yq0YrSQ8ACaZzBAZsVcBo,2019-01-03,Israel
10,ZEZE,Kodak Black,5577,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-03,Israel
11,SICKO MODE,Travis Scott,5576,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-03,Israel
12,Girls Like You (feat. Cardi B),Maroon 5,5391,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-03,Israel
13,Lucid Dreams,Juice WRLD,5335,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-01-03,Israel
14,Going Bad (feat. Drake),Meek Mill,5250,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-03,Israel
15,Shallow,Lady Gaga,5148,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-03,Israel
16,צבעים,Gil Vain,5132,https://open.spotify.com/track/2OJS0hRtiTOh51SEDJWLlm,2019-01-03,Israel
17,שני משוגעים,Omer Adam,5110,https://open.spotify.com/track/3KtKIcW7N0SmFQxvztXaUM,2019-01-03,Israel
18,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,4959,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-01-03,Israel
19,ברגעים שאת הולכת,Osher Cohen,4945,https://open.spotify.com/track/3YB8nipMIp5h5iXM23JvEx,2019-01-03,Israel
20,Youngblood,5 Seconds of Summer,4823,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-01-03,Israel
1,רחוק מכולם,Omer Adam,6695,https://open.spotify.com/track/5dMjnHfDGRmVlSvRAmffQe,2019-01-04,Israel
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6661,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,Israel
3,Wow.,Post Malone,6625,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-04,Israel
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,5987,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-04,Israel
5,"thank u, next",Ariana Grande,5718,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-04,Israel
