Position,Track Name,Artist,Streams,URL,date,region
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,225280,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/1/19,Canada
2,Wow.,Post Malone,210638,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/1/19,Canada
3,SICKO MODE,Travis Scott,196378,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/1/19,Canada
4,"thank u, next",Ariana Grande,195971,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/1/19,Canada
5,Going Bad (feat. Drake),Meek Mill,157739,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/1/19,Canada
6,ZEZE,Kodak Black,142000,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/1/19,Canada
7,Mo Bamba,Sheck Wes,133092,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/1/19,Canada
8,Without Me,Halsey,123241,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/1/19,Canada
9,Happier,Marshmello,122434,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,1/1/19,Canada
10,Eastside (with Halsey & Khalid),benny blanco,118666,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,1/1/19,Canada
1,Wow.,Post Malone,229555,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/2/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,205370,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/2/19,Canada
3,Going Bad (feat. Drake),Meek Mill,158156,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/2/19,Canada
4,"thank u, next",Ariana Grande,156027,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/2/19,Canada
5,SICKO MODE,Travis Scott,146569,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/2/19,Canada
6,Without Me,Halsey,142098,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/2/19,Canada
7,ZEZE,Kodak Black,130304,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/2/19,Canada
8,Mo Bamba,Sheck Wes,106865,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/2/19,Canada
9,Drip Too Hard (Lil Baby & Gunna),Lil Baby,102174,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,1/2/19,Canada
10,Happier,Marshmello,99898,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,1/2/19,Canada
1,Wow.,Post Malone,238557,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/3/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,206335,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/3/19,Canada
3,Going Bad (feat. Drake),Meek Mill,167247,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/3/19,Canada
4,"thank u, next",Ariana Grande,158539,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/3/19,Canada
5,SICKO MODE,Travis Scott,152571,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/3/19,Canada
6,Without Me,Halsey,143111,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/3/19,Canada
7,ZEZE,Kodak Black,139125,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/3/19,Canada
8,Mo Bamba,Sheck Wes,114407,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/3/19,Canada
9,Drip Too Hard (Lil Baby & Gunna),Lil Baby,108821,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,1/3/19,Canada
10,Happier,Marshmello,104387,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,1/3/19,Canada
1,Wow.,Post Malone,245497,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/4/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,212987,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/4/19,Canada
3,Going Bad (feat. Drake),Meek Mill,170284,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/4/19,Canada
4,"thank u, next",Ariana Grande,164859,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/4/19,Canada
5,SICKO MODE,Travis Scott,156411,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/4/19,Canada
6,Without Me,Halsey,150986,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/4/19,Canada
7,ZEZE,Kodak Black,142646,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/4/19,Canada
8,Mo Bamba,Sheck Wes,117874,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/4/19,Canada
9,Drip Too Hard (Lil Baby & Gunna),Lil Baby,114432,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,1/4/19,Canada
10,High Hopes,Panic! At The Disco,111809,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1/4/19,Canada
1,Wow.,Post Malone,237934,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/5/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,208367,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/5/19,Canada
3,Going Bad (feat. Drake),Meek Mill,169169,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/5/19,Canada
4,SICKO MODE,Travis Scott,156813,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/5/19,Canada
5,"thank u, next",Ariana Grande,155634,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/5/19,Canada
6,Without Me,Halsey,144024,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/5/19,Canada
7,ZEZE,Kodak Black,141342,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/5/19,Canada
8,Mo Bamba,Sheck Wes,116893,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/5/19,Canada
9,High Hopes,Panic! At The Disco,116171,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1/5/19,Canada
10,Drip Too Hard (Lil Baby & Gunna),Lil Baby,114434,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,1/5/19,Canada
1,Wow.,Post Malone,220581,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/6/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,198134,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/6/19,Canada
3,Going Bad (feat. Drake),Meek Mill,158407,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/6/19,Canada
4,SICKO MODE,Travis Scott,147099,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/6/19,Canada
5,"thank u, next",Ariana Grande,144700,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/6/19,Canada
6,Without Me,Halsey,133702,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/6/19,Canada
7,ZEZE,Kodak Black,131956,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/6/19,Canada
8,Mo Bamba,Sheck Wes,111461,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/6/19,Canada
9,High Hopes,Panic! At The Disco,110364,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1/6/19,Canada
10,Drip Too Hard (Lil Baby & Gunna),Lil Baby,108543,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,1/6/19,Canada
1,Wow.,Post Malone,255896,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/7/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,225297,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/7/19,Canada
3,Going Bad (feat. Drake),Meek Mill,183597,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/7/19,Canada
4,SICKO MODE,Travis Scott,158536,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/7/19,Canada
5,"thank u, next",Ariana Grande,158474,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/7/19,Canada
6,Without Me,Halsey,150694,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/7/19,Canada
7,ZEZE,Kodak Black,143898,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/7/19,Canada
8,Drip Too Hard (Lil Baby & Gunna),Lil Baby,124061,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,1/7/19,Canada
9,High Hopes,Panic! At The Disco,118219,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1/7/19,Canada
10,Mo Bamba,Sheck Wes,117964,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/7/19,Canada
1,Wow.,Post Malone,261484,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/8/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,226620,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/8/19,Canada
3,Going Bad (feat. Drake),Meek Mill,190769,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/8/19,Canada
4,SICKO MODE,Travis Scott,162836,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,1/8/19,Canada
5,"thank u, next",Ariana Grande,160913,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,1/8/19,Canada
6,Without Me,Halsey,157387,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/8/19,Canada
7,ZEZE,Kodak Black,146008,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,1/8/19,Canada
8,Drip Too Hard (Lil Baby & Gunna),Lil Baby,131870,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,1/8/19,Canada
9,Mo Bamba,Sheck Wes,122041,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1/8/19,Canada
10,High Hopes,Panic! At The Disco,121126,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1/8/19,Canada
1,Wow.,Post Malone,264115,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,1/9/19,Canada
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,236711,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,1/9/19,Canada
3,Going Bad (feat. Drake),Meek Mill,193423,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,1/9/19,Canada
4,Without Me,Halsey,164275,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,1/9/19,Canada
