Position,Track Name,Artist,Streams,URL,date,region
1,Bohemian Rhapsody - 2011 Mix,Queen,9734,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-01,Czech Republic
2,Sweet but Psycho,Ava Max,8845,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,Czech Republic
3,In My Mind,Dynoro,8301,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-01,Czech Republic
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7863,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Czech Republic
5,High Hopes,Panic! At The Disco,7354,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-01,Czech Republic
6,Without Me,Halsey,6987,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,Czech Republic
7,Wow.,Post Malone,6964,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Czech Republic
8,Happier,Marshmello,6562,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-01,Czech Republic
9,Another One Bites The Dust - Remastered 2011,Queen,6401,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019-01-01,Czech Republic
10,"thank u, next",Ariana Grande,6297,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Czech Republic
1,Sweet but Psycho,Ava Max,12828,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-02,Czech Republic
2,High Hopes,Panic! At The Disco,11092,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-02,Czech Republic
3,Bohemian Rhapsody - 2011 Mix,Queen,10904,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-02,Czech Republic
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,10468,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Czech Republic
5,Without Me,Halsey,10359,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Czech Republic
6,Wow.,Post Malone,10191,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Czech Republic
7,In My Mind,Dynoro,9979,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-02,Czech Republic
8,"thank u, next",Ariana Grande,8846,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Czech Republic
9,Shallow,Lady Gaga,8674,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,Czech Republic
10,Happier,Marshmello,8386,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-02,Czech Republic
1,Sweet but Psycho,Ava Max,12895,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-03,Czech Republic
2,High Hopes,Panic! At The Disco,11127,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-03,Czech Republic
3,Bohemian Rhapsody - 2011 Mix,Queen,10530,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-03,Czech Republic
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,10320,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,Czech Republic
5,Wow.,Post Malone,10181,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,Czech Republic
6,Without Me,Halsey,10088,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-03,Czech Republic
7,In My Mind,Dynoro,9627,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-03,Czech Republic
8,Shallow,Lady Gaga,8548,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-03,Czech Republic
9,Happier,Marshmello,8509,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-03,Czech Republic
10,"thank u, next",Ariana Grande,8385,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Czech Republic
1,Sweet but Psycho,Ava Max,13552,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-04,Czech Republic
2,High Hopes,Panic! At The Disco,12831,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-04,Czech Republic
3,Bohemian Rhapsody - 2011 Mix,Queen,11063,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-04,Czech Republic
4,Without Me,Halsey,10931,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-04,Czech Republic
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,10496,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-04,Czech Republic
6,Wow.,Post Malone,10483,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-04,Czech Republic
7,In My Mind,Dynoro,10347,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-04,Czech Republic
8,Shallow,Lady Gaga,8901,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-04,Czech Republic
9,"thank u, next",Ariana Grande,8865,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-04,Czech Republic
10,Happier,Marshmello,8671,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-04,Czech Republic
1,Sweet but Psycho,Ava Max,12232,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-05,Czech Republic
2,High Hopes,Panic! At The Disco,11886,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-05,Czech Republic
3,Bohemian Rhapsody - 2011 Mix,Queen,10569,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-05,Czech Republic
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9449,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-05,Czech Republic
5,Without Me,Halsey,9444,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-05,Czech Republic
6,Wow.,Post Malone,9058,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-05,Czech Republic
7,In My Mind,Dynoro,8947,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-05,Czech Republic
8,"thank u, next",Ariana Grande,7824,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-05,Czech Republic
9,Shallow,Lady Gaga,7774,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-05,Czech Republic
10,Happier,Marshmello,7539,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-05,Czech Republic
1,Sweet but Psycho,Ava Max,12151,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-06,Czech Republic
2,High Hopes,Panic! At The Disco,11699,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-06,Czech Republic
3,Bohemian Rhapsody - 2011 Mix,Queen,10386,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-06,Czech Republic
