Position,Track Name,Artist,Streams,URL,date,region
1,"thank u, next",Ariana Grande,194707,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Philippines
2,Buwan,juan karlos,194648,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-01-01,Philippines
3,Kung 'Di Rin Lang Ikaw,December Avenue,191715,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-01-01,Philippines
4,Sana,I Belong to the Zoo,182965,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-01-01,Philippines
5,Kahit Ayaw Mo Na,This Band,177283,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-01-01,Philippines
6,Sa Ngalan Ng Pag-Ibig,December Avenue,149979,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-01-01,Philippines
7,Malibu Nights,LANY,135105,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-01-01,Philippines
8,Kathang Isip,Ben&Ben,134581,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-01-01,Philippines
9,Maybe The Night,Ben&Ben,129932,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-01-01,Philippines
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,129828,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Philippines
1,Kung 'Di Rin Lang Ikaw,December Avenue,239490,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-01-02,Philippines
2,"thank u, next",Ariana Grande,235415,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Philippines
3,Buwan,juan karlos,234105,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-01-02,Philippines
4,Sana,I Belong to the Zoo,230991,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-01-02,Philippines
5,Kahit Ayaw Mo Na,This Band,220887,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-01-02,Philippines
6,Sa Ngalan Ng Pag-Ibig,December Avenue,189502,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-01-02,Philippines
7,Kathang Isip,Ben&Ben,177685,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-01-02,Philippines
8,Malibu Nights,LANY,166067,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-01-02,Philippines
9,Maybe The Night,Ben&Ben,165289,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-01-02,Philippines
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,159759,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Philippines
1,"thank u, next",Ariana Grande,233950,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Philippines
2,Sana,I Belong to the Zoo,231709,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-01-03,Philippines
3,Kung 'Di Rin Lang Ikaw,December Avenue,231621,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-01-03,Philippines
4,Buwan,juan karlos,230831,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-01-03,Philippines
5,Kahit Ayaw Mo Na,This Band,222420,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-01-03,Philippines
6,Sa Ngalan Ng Pag-Ibig,December Avenue,193326,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-01-03,Philippines
7,Kathang Isip,Ben&Ben,176017,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-01-03,Philippines
8,Maybe The Night,Ben&Ben,166710,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-01-03,Philippines
9,Malibu Nights,LANY,165835,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-01-03,Philippines
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,159225,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,Philippines
1,Sana,I Belong to the Zoo,228537,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-01-04,Philippines
2,Buwan,juan karlos,226903,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-01-04,Philippines
3,"thank u, next",Ariana Grande,222805,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-04,Philippines
4,Kahit Ayaw Mo Na,This Band,219820,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-01-04,Philippines
