Position,Track Name,Artist,Streams,URL,date,region
1,Wow.,Post Malone,4513,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Greece
2,"thank u, next",Ariana Grande,4336,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Greece
3,SICKO MODE,Travis Scott,4182,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-01,Greece
4,Without Me,Halsey,3768,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,Greece
5,ZEZE,Kodak Black,3768,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-01,Greece
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3546,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Greece
7,Mo Bamba,Sheck Wes,3533,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-01,Greece
8,Going Bad (feat. Drake),Meek Mill,3312,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-01,Greece
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3211,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Greece
10,GANGO,Snik,2740,https://open.spotify.com/track/0szvRsnq2OTYhZwQUKX3Bt,2019-01-01,Greece
1,Wow.,Post Malone,5619,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Greece
2,"thank u, next",Ariana Grande,5316,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Greece
3,Without Me,Halsey,4988,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Greece
4,SICKO MODE,Travis Scott,4766,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-02,Greece
5,ZEZE,Kodak Black,4583,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-02,Greece
6,Going Bad (feat. Drake),Meek Mill,4225,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-02,Greece
7,Mo Bamba,Sheck Wes,4036,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-02,Greece
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3987,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Greece
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3882,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Greece
10,Shallow,Lady Gaga,3031,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,Greece
1,Wow.,Post Malone,5849,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,Greece
2,Without Me,Halsey,5179,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-03,Greece
3,"thank u, next",Ariana Grande,5153,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Greece
4,SICKO MODE,Travis Scott,4853,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-03,Greece
5,ZEZE,Kodak Black,4799,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-03,Greece
6,Going Bad (feat. Drake),Meek Mill,4378,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-03,Greece
7,Mo Bamba,Sheck Wes,4189,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-03,Greece
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4058,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Greece
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3991,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,Greece
10,Shallow,Lady Gaga,3353,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-03,Greece
1,Wow.,Post Malone,5854,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-04,Greece
2,Without Me,Halsey,5397,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-04,Greece
3,"thank u, next",Ariana Grande,5313,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-04,Greece
4,SICKO MODE,Travis Scott,4750,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-04,Greece
5,ZEZE,Kodak Black,4457,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-04,Greece
6,Going Bad (feat. Drake),Meek Mill,4312,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-04,Greece
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4046,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,Greece
8,Mo Bamba,Sheck Wes,4014,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-04,Greece
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3789,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-04,Greece
10,Shallow,Lady Gaga,3375,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-04,Greece
1,Wow.,Post Malone,6026,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-05,Greece
2,Without Me,Halsey,5404,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-05,Greece
3,"thank u, next",Ariana Grande,5209,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-05,Greece
4,ZEZE,Kodak Black,4839,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-05,Greece
5,SICKO MODE,Travis Scott,4808,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-05,Greece
6,Going Bad (feat. Drake),Meek Mill,4592,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-05,Greece
7,Mo Bamba,Sheck Wes,4012,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-05,Greece
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4002,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-05,Greece
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3777,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-05,Greece
10,Shallow,Lady Gaga,3321,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-05,Greece
1,Wow.,Post Malone,5733,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-06,Greece
