Position,Track Name,Artist,Streams,URL,date,region
1,Adan y Eva,Paulo Londra,465463,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-01,Argentina
2,Leña para el Carbón,DJ Alex,338258,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-01,Argentina
3,Me Vas a Extrañar - En Vivo,Damas Gratis,336480,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW,2019-01-01,Argentina
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,325568,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Argentina
5,Calma - Remix,Pedro Capó,316698,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-01,Argentina
6,No Te Creas Tan Importante - En Vivo,Damas Gratis,263348,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk,2019-01-01,Argentina
7,MIA (feat. Drake),Bad Bunny,261644,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,Argentina
8,Ya No Tiene Novio,Sebastian Yatra,247782,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-01,Argentina
9,Cuando Te Besé,Becky G,244065,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-01,Argentina
10,Me Voy,Rombai,237912,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-01,Argentina
1,Adan y Eva,Paulo Londra,314906,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-02,Argentina
2,Calma - Remix,Pedro Capó,260039,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-02,Argentina
3,Leña para el Carbón,DJ Alex,212825,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-02,Argentina
4,Sin Culpa (feat. DrefQuila),Duki,175280,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-01-02,Argentina
5,MIA (feat. Drake),Bad Bunny,174937,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-02,Argentina
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,174595,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Argentina
7,Cuando Te Besé,Becky G,155999,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-02,Argentina
8,Adictiva,Daddy Yankee,144627,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-02,Argentina
9,Ya No Tiene Novio,Sebastian Yatra,141961,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-02,Argentina
10,Reggaeton,J Balvin,141036,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-02,Argentina
