Position,Track Name,Artist,Streams,URL,date,region
1,Calma - Remix,Pedro Capó,14581,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-01,El Salvador
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,8640,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,El Salvador
3,MIA (feat. Drake),Bad Bunny,8623,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,El Salvador
4,Desconocidos,Mau y Ricky,8043,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-01,El Salvador
5,Adan y Eva,Paulo Londra,7903,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-01,El Salvador
6,Ella Quiere Beber - Remix,Anuel AA,7389,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-01,El Salvador
7,Vaina Loca,Ozuna,6793,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-01,El Salvador
8,Bubalu,Becky G,5318,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-01,El Salvador
9,Cuando Te Besé,Becky G,5310,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-01,El Salvador
10,Ya No Tiene Novio,Sebastian Yatra,5051,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-01,El Salvador
1,Calma - Remix,Pedro Capó,13932,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-02,El Salvador
2,MIA (feat. Drake),Bad Bunny,8027,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-02,El Salvador
3,Adan y Eva,Paulo Londra,7884,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-02,El Salvador
4,Desconocidos,Mau y Ricky,7798,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-02,El Salvador
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6988,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,El Salvador
