Position,Track Name,Artist,Streams,URL,date,region
1,Adan y Eva,Paulo Londra,38417,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-01,Paraguay
2,Calma - Remix,Pedro Capó,35815,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-01,Paraguay
3,Desconocidos,Mau y Ricky,26600,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-01,Paraguay
4,Ella Quiere Beber - Remix,Anuel AA,25209,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-01,Paraguay
5,Bubalu,Becky G,24363,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-01,Paraguay
6,MIA (feat. Drake),Bad Bunny,23934,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,Paraguay
7,Adictiva,Daddy Yankee,21897,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-01,Paraguay
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,21487,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Paraguay
9,Amanece,Anuel AA,18718,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-01,Paraguay
10,PPP,Kevin Roldan,17800,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-01,Paraguay
1,Adan y Eva,Paulo Londra,33622,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-02,Paraguay
2,Calma - Remix,Pedro Capó,28655,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-02,Paraguay
3,Desconocidos,Mau y Ricky,25914,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-02,Paraguay
4,Bubalu,Becky G,22985,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-02,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,21860,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-02,Paraguay
6,MIA (feat. Drake),Bad Bunny,21111,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-02,Paraguay
7,Adictiva,Daddy Yankee,20011,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-02,Paraguay
8,Amanece,Anuel AA,19020,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-02,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,17247,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Paraguay
10,PPP,Kevin Roldan,16925,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-02,Paraguay
1,Adan y Eva,Paulo Londra,34152,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-03,Paraguay
2,Calma - Remix,Pedro Capó,27584,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-03,Paraguay
3,Desconocidos,Mau y Ricky,26750,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-03,Paraguay
4,Bubalu,Becky G,23198,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-03,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,21766,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-03,Paraguay
6,MIA (feat. Drake),Bad Bunny,21150,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-03,Paraguay
7,Adictiva,Daddy Yankee,20096,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-03,Paraguay
8,Amanece,Anuel AA,19661,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-03,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,17188,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Paraguay
10,PPP,Kevin Roldan,17040,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-03,Paraguay
1,Adan y Eva,Paulo Londra,33188,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-04,Paraguay
2,Desconocidos,Mau y Ricky,27335,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-04,Paraguay
3,Calma - Remix,Pedro Capó,27169,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-04,Paraguay
4,Bubalu,Becky G,22852,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-04,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,21096,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-04,Paraguay
6,MIA (feat. Drake),Bad Bunny,20420,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-04,Paraguay
7,Amanece,Anuel AA,19923,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-04,Paraguay
8,Adictiva,Daddy Yankee,19362,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-04,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16671,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,Paraguay
10,PPP,Kevin Roldan,16079,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-04,Paraguay
1,Adan y Eva,Paulo Londra,34082,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-05,Paraguay
2,Desconocidos,Mau y Ricky,27690,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-05,Paraguay
3,Calma - Remix,Pedro Capó,27564,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-05,Paraguay
4,Bubalu,Becky G,22788,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-05,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,21593,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-05,Paraguay
6,MIA (feat. Drake),Bad Bunny,20831,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-05,Paraguay
7,Amanece,Anuel AA,20375,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-05,Paraguay
8,Adictiva,Daddy Yankee,19563,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-05,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16646,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-05,Paraguay
10,PPP,Kevin Roldan,16115,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-05,Paraguay
1,Adan y Eva,Paulo Londra,33223,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-06,Paraguay
2,Desconocidos,Mau y Ricky,26735,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-06,Paraguay
3,Calma - Remix,Pedro Capó,26637,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-06,Paraguay
4,Bubalu,Becky G,22036,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-06,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,20779,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-06,Paraguay
6,MIA (feat. Drake),Bad Bunny,20078,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-06,Paraguay
7,Amanece,Anuel AA,19633,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-06,Paraguay
8,Adictiva,Daddy Yankee,18898,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-06,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16151,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-06,Paraguay
10,PPP,Kevin Roldan,15659,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-06,Paraguay
1,Adan y Eva,Paulo Londra,29492,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-07,Paraguay
2,Desconocidos,Mau y Ricky,25542,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-07,Paraguay
3,Calma - Remix,Pedro Capó,23090,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-07,Paraguay
4,Bubalu,Becky G,20109,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-07,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,18611,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-07,Paraguay
6,Amanece,Anuel AA,18552,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-07,Paraguay
7,MIA (feat. Drake),Bad Bunny,18062,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-07,Paraguay
8,Adictiva,Daddy Yankee,17298,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-07,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,14423,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-07,Paraguay
10,PPP,Kevin Roldan,14341,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-07,Paraguay
1,Adan y Eva,Paulo Londra,31396,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-08,Paraguay
2,Desconocidos,Mau y Ricky,27390,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-08,Paraguay
3,Calma - Remix,Pedro Capó,23969,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-08,Paraguay
4,Bubalu,Becky G,21050,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-08,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,19912,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-08,Paraguay
6,Amanece,Anuel AA,19779,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-08,Paraguay
7,MIA (feat. Drake),Bad Bunny,19210,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-08,Paraguay
8,Adictiva,Daddy Yankee,18262,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-08,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,15335,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-08,Paraguay
10,PPP,Kevin Roldan,15076,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-08,Paraguay
1,Adan y Eva,Paulo Londra,34097,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-09,Paraguay
2,Desconocidos,Mau y Ricky,29550,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-09,Paraguay
3,Calma - Remix,Pedro Capó,26186,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-09,Paraguay
4,Bubalu,Becky G,22130,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-09,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,21716,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-09,Paraguay
6,Amanece,Anuel AA,21702,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-09,Paraguay
7,MIA (feat. Drake),Bad Bunny,21101,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-09,Paraguay
8,Adictiva,Daddy Yankee,20090,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-09,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16675,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-09,Paraguay
10,PPP,Kevin Roldan,16237,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-09,Paraguay
1,Adan y Eva,Paulo Londra,33207,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-10,Paraguay
2,Desconocidos,Mau y Ricky,29026,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-10,Paraguay
3,Calma - Remix,Pedro Capó,25416,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-10,Paraguay
4,Amanece,Anuel AA,21930,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-10,Paraguay
5,Bubalu,Becky G,21738,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-10,Paraguay
6,Ella Quiere Beber - Remix,Anuel AA,21484,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-10,Paraguay
7,MIA (feat. Drake),Bad Bunny,20811,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-10,Paraguay
8,Adictiva,Daddy Yankee,19797,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-10,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16207,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-10,Paraguay
10,PPP,Kevin Roldan,15863,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-10,Paraguay
1,Adan y Eva,Paulo Londra,33272,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-11,Paraguay
2,Desconocidos,Mau y Ricky,29844,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-11,Paraguay
3,Calma - Remix,Pedro Capó,25333,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-11,Paraguay
4,Amanece,Anuel AA,22852,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-11,Paraguay
5,Bubalu,Becky G,21882,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-11,Paraguay
6,Ella Quiere Beber - Remix,Anuel AA,21576,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-11,Paraguay
7,MIA (feat. Drake),Bad Bunny,20782,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-11,Paraguay
8,Adictiva,Daddy Yankee,20457,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-11,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16321,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-11,Paraguay
10,PPP,Kevin Roldan,16237,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-11,Paraguay
1,Adan y Eva,Paulo Londra,36557,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-12,Paraguay
2,Desconocidos,Mau y Ricky,31950,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-12,Paraguay
3,Calma - Remix,Pedro Capó,26950,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-12,Paraguay
4,Amanece,Anuel AA,24937,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-12,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,23703,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-12,Paraguay
6,Bubalu,Becky G,23291,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-12,Paraguay
7,Adictiva,Daddy Yankee,22471,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-12,Paraguay
8,MIA (feat. Drake),Bad Bunny,22383,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-12,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,17579,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-12,Paraguay
10,PPP,Kevin Roldan,17291,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-12,Paraguay
1,Adan y Eva,Paulo Londra,34808,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-13,Paraguay
2,Desconocidos,Mau y Ricky,30402,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-13,Paraguay
3,Calma - Remix,Pedro Capó,25950,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-13,Paraguay
4,Amanece,Anuel AA,23340,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-13,Paraguay
5,Ella Quiere Beber - Remix,Anuel AA,22828,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-13,Paraguay
6,Bubalu,Becky G,22079,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-13,Paraguay
7,Adictiva,Daddy Yankee,21472,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-13,Paraguay
8,MIA (feat. Drake),Bad Bunny,21341,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-13,Paraguay
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16932,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-13,Paraguay
10,PPP,Kevin Roldan,16584,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-13,Paraguay
1,Adan y Eva,Paulo Londra,30876,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-14,Paraguay
2,Desconocidos,Mau y Ricky,29314,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-14,Paraguay
3,Calma - Remix,Pedro Capó,22384,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-14,Paraguay
4,Amanece,Anuel AA,22135,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-14,Paraguay
5,Bubalu,Becky G,20221,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-14,Paraguay
6,Ella Quiere Beber - Remix,Anuel AA,20134,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-14,Paraguay
7,Adictiva,Daddy Yankee,19555,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-14,Paraguay
8,MIA (feat. Drake),Bad Bunny,19182,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-14,Paraguay
9,PPP,Kevin Roldan,15410,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-14,Paraguay
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,14757,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-14,Paraguay
1,Adan y Eva,Paulo Londra,31302,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-15,Paraguay
2,Desconocidos,Mau y Ricky,29961,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-15,Paraguay
3,Amanece,Anuel AA,24570,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-15,Paraguay
4,Calma - Remix,Pedro Capó,23210,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-15,Paraguay
5,Bubalu,Becky G,21310,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-15,Paraguay
6,Ella Quiere Beber - Remix,Anuel AA,20846,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-15,Paraguay
7,Adictiva,Daddy Yankee,20284,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-15,Paraguay
8,MIA (feat. Drake),Bad Bunny,19445,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-15,Paraguay
9,PPP,Kevin Roldan,15751,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-15,Paraguay
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,15497,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-15,Paraguay
1,Adan y Eva,Paulo Londra,30907,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-16,Paraguay
2,Desconocidos,Mau y Ricky,29660,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-16,Paraguay
3,Amanece,Anuel AA,25343,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-16,Paraguay
4,Secreto,Anuel AA,24538,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-01-16,Paraguay
5,Calma - Remix,Pedro Capó,22701,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-16,Paraguay
