Position,Track Name,Artist,Streams,URL,date,region
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,39055,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,New Zealand
2,"thank u, next",Ariana Grande,38962,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,New Zealand
3,Sweet but Psycho,Ava Max,37079,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,New Zealand
4,Without Me,Halsey,32277,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,New Zealand
5,Wow.,Post Malone,31076,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,New Zealand
6,Shotgun,George Ezra,30989,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-01,New Zealand
7,Better,Khalid,27953,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-01,New Zealand
8,Eastside (with Halsey & Khalid),benny blanco,27206,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-01,New Zealand
9,Shallow,Lady Gaga,26200,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-01,New Zealand
10,Happier,Marshmello,25309,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-01,New Zealand
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,43788,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,New Zealand
2,"thank u, next",Ariana Grande,43470,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,New Zealand
3,Sweet but Psycho,Ava Max,41274,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-02,New Zealand
4,Without Me,Halsey,36535,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,New Zealand
5,Shotgun,George Ezra,34905,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-02,New Zealand
6,Wow.,Post Malone,33755,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,New Zealand
7,Better,Khalid,30893,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-02,New Zealand
8,Eastside (with Halsey & Khalid),benny blanco,29989,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-02,New Zealand
9,Shallow,Lady Gaga,29299,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,New Zealand
10,Happier,Marshmello,27779,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-02,New Zealand
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,46661,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,New Zealand
2,"thank u, next",Ariana Grande,43480,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,New Zealand
3,Sweet but Psycho,Ava Max,43445,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-03,New Zealand
4,Without Me,Halsey,36890,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-03,New Zealand
5,Wow.,Post Malone,36492,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,New Zealand
6,Shotgun,George Ezra,34059,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-03,New Zealand
7,Better,Khalid,31459,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-03,New Zealand
8,Eastside (with Halsey & Khalid),benny blanco,30969,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-03,New Zealand
9,Shallow,Lady Gaga,29113,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-03,New Zealand
10,Happier,Marshmello,28720,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-03,New Zealand
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,49394,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-04,New Zealand
2,Sweet but Psycho,Ava Max,44399,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-04,New Zealand
3,"thank u, next",Ariana Grande,43894,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-04,New Zealand
4,Wow.,Post Malone,39051,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-04,New Zealand
5,Without Me,Halsey,38003,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-04,New Zealand
6,Shotgun,George Ezra,36019,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-04,New Zealand
7,Better,Khalid,32519,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-04,New Zealand
8,Eastside (with Halsey & Khalid),benny blanco,32120,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-04,New Zealand
9,Shallow,Lady Gaga,30142,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-04,New Zealand
10,Happier,Marshmello,29396,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-04,New Zealand
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,47040,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-05,New Zealand
2,Sweet but Psycho,Ava Max,43068,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-05,New Zealand
3,"thank u, next",Ariana Grande,42606,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-05,New Zealand
4,Wow.,Post Malone,37946,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-05,New Zealand
5,Without Me,Halsey,36354,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-05,New Zealand
6,Shotgun,George Ezra,35221,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-05,New Zealand
7,Better,Khalid,31462,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-05,New Zealand
8,Eastside (with Halsey & Khalid),benny blanco,31151,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-05,New Zealand
9,Shallow,Lady Gaga,28829,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-05,New Zealand
10,Happier,Marshmello,28307,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-05,New Zealand
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,48586,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-06,New Zealand
2,Sweet but Psycho,Ava Max,43678,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-06,New Zealand
3,"thank u, next",Ariana Grande,42700,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-06,New Zealand
4,Wow.,Post Malone,38991,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-06,New Zealand
5,Without Me,Halsey,37572,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-06,New Zealand
6,Shotgun,George Ezra,34264,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-06,New Zealand
7,Better,Khalid,32247,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-06,New Zealand
8,Eastside (with Halsey & Khalid),benny blanco,31186,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-06,New Zealand
9,Shallow,Lady Gaga,29023,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-06,New Zealand
10,Happier,Marshmello,28581,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-06,New Zealand
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,53597,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-07,New Zealand
2,Sweet but Psycho,Ava Max,46971,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-07,New Zealand
3,"thank u, next",Ariana Grande,45240,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-07,New Zealand
4,Wow.,Post Malone,42995,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-07,New Zealand
5,Without Me,Halsey,40466,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-07,New Zealand
6,Shotgun,George Ezra,35438,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-07,New Zealand
7,Better,Khalid,34409,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-07,New Zealand
8,Eastside (with Halsey & Khalid),benny blanco,33620,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-07,New Zealand
9,Shallow,Lady Gaga,31997,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-07,New Zealand
10,Happier,Marshmello,30551,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-07,New Zealand
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,54199,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-08,New Zealand
2,Sweet but Psycho,Ava Max,46122,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-08,New Zealand
