Position,Track Name,Artist,Streams,URL,date,region
1,Wow.,Post Malone,33717,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Finland
2,Sweet but Psycho,Ava Max,29651,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,Finland
3,Harmaa Rinne,Teflon Brothers,28329,https://open.spotify.com/track/4RYtaqxjDJUOY2GrtkLTFf,2019-01-01,Finland
4,"thank u, next",Ariana Grande,23977,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Finland
5,Tavallinen,Keko Salata,22435,https://open.spotify.com/track/00WO1oBxZcj9aBoeiODXDx,2019-01-01,Finland
6,Veitsenterällä,Reino Nordin,21065,https://open.spotify.com/track/0oBvt8baC0AaCjY1r9iI3x,2019-01-01,Finland
7,Speechless (feat. Erika Sirola),Robin Schulz,19030,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019-01-01,Finland
8,Kokonaan Mun,Adi L Hasla,18389,https://open.spotify.com/track/7goUH0oJQ8iS0nVoQMRTuK,2019-01-01,Finland
9,ZEZE,Kodak Black,18311,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-01,Finland
10,Juon sut pois,Benjamin,18052,https://open.spotify.com/track/5wPMYlLEaddsrnogZ0oCAt,2019-01-01,Finland
1,Wow.,Post Malone,48272,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Finland
2,Harmaa Rinne,Teflon Brothers,41871,https://open.spotify.com/track/4RYtaqxjDJUOY2GrtkLTFf,2019-01-02,Finland
3,Sweet but Psycho,Ava Max,37316,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-02,Finland
4,Tavallinen,Keko Salata,32424,https://open.spotify.com/track/00WO1oBxZcj9aBoeiODXDx,2019-01-02,Finland
5,Veitsenterällä,Reino Nordin,31439,https://open.spotify.com/track/0oBvt8baC0AaCjY1r9iI3x,2019-01-02,Finland
6,"thank u, next",Ariana Grande,30274,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Finland
7,Speechless (feat. Erika Sirola),Robin Schulz,27839,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019-01-02,Finland
8,Kokonaan Mun,Adi L Hasla,27202,https://open.spotify.com/track/7goUH0oJQ8iS0nVoQMRTuK,2019-01-02,Finland
9,Juon sut pois,Benjamin,24772,https://open.spotify.com/track/5wPMYlLEaddsrnogZ0oCAt,2019-01-02,Finland
10,ZEZE,Kodak Black,24666,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-02,Finland
1,Wow.,Post Malone,48770,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,Finland
2,Harmaa Rinne,Teflon Brothers,42016,https://open.spotify.com/track/4RYtaqxjDJUOY2GrtkLTFf,2019-01-03,Finland
3,Sweet but Psycho,Ava Max,38141,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-03,Finland
4,Tavallinen,Keko Salata,33317,https://open.spotify.com/track/00WO1oBxZcj9aBoeiODXDx,2019-01-03,Finland
5,Veitsenterällä,Reino Nordin,31587,https://open.spotify.com/track/0oBvt8baC0AaCjY1r9iI3x,2019-01-03,Finland
6,"thank u, next",Ariana Grande,30487,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Finland
7,Speechless (feat. Erika Sirola),Robin Schulz,30456,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019-01-03,Finland
8,Kokonaan Mun,Adi L Hasla,28935,https://open.spotify.com/track/7goUH0oJQ8iS0nVoQMRTuK,2019-01-03,Finland
9,Juon sut pois,Benjamin,25968,https://open.spotify.com/track/5wPMYlLEaddsrnogZ0oCAt,2019-01-03,Finland
10,ZEZE,Kodak Black,25500,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-03,Finland
1,Harmaa Rinne,Teflon Brothers,63814,https://open.spotify.com/track/4RYtaqxjDJUOY2GrtkLTFf,2019-01-04,Finland
2,Wow.,Post Malone,52292,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-04,Finland
3,Pidä pää ylhääl (feat. Reeta),Roope Salminen & Koirat,44575,https://open.spotify.com/track/5MbDEe6OHY5vhdpOnLUF9P,2019-01-04,Finland
4,Sweet but Psycho,Ava Max,42201,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-04,Finland
