Position,Track Name,Artist,Streams,URL,date,region
1,Adan y Eva,Paulo Londra,30318,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-01,Uruguay
2,Calma - Remix,Pedro Capó,24869,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-01,Uruguay
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,21415,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Uruguay
4,Me Voy,Rombai,19358,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-01,Uruguay
5,Leña para el Carbón,DJ Alex,18760,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-01,Uruguay
6,MIA (feat. Drake),Bad Bunny,17511,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-01,Uruguay
7,Reggaeton,J Balvin,16433,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-01,Uruguay
8,Ya No Tiene Novio,Sebastian Yatra,16320,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-01,Uruguay
9,Adictiva,Daddy Yankee,15612,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-01,Uruguay
10,Desconocidos,Mau y Ricky,15492,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-01,Uruguay
1,Adan y Eva,Paulo Londra,24645,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-02,Uruguay
2,Calma - Remix,Pedro Capó,22118,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-02,Uruguay
3,Leña para el Carbón,DJ Alex,16985,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-02,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,14490,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Uruguay
5,MIA (feat. Drake),Bad Bunny,14007,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-02,Uruguay
6,Me Voy,Rombai,13123,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-02,Uruguay
7,Adictiva,Daddy Yankee,12605,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-02,Uruguay
8,Reggaeton,J Balvin,12597,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-02,Uruguay
9,Desconocidos,Mau y Ricky,12470,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-02,Uruguay
10,Sin Culpa (feat. DrefQuila),Duki,11573,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-01-02,Uruguay
1,Adan y Eva,Paulo Londra,26551,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-03,Uruguay
2,Calma - Remix,Pedro Capó,24494,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-03,Uruguay
3,Leña para el Carbón,DJ Alex,19846,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-03,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,15823,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Uruguay
5,MIA (feat. Drake),Bad Bunny,15102,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-03,Uruguay
6,Me Voy,Rombai,14228,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-03,Uruguay
7,Reggaeton,J Balvin,14059,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-03,Uruguay
8,Desconocidos,Mau y Ricky,13930,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-03,Uruguay
9,Adictiva,Daddy Yankee,13863,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-03,Uruguay
10,Ya No Tiene Novio,Sebastian Yatra,12703,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-03,Uruguay
1,Adan y Eva,Paulo Londra,28956,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-04,Uruguay
2,Calma - Remix,Pedro Capó,27764,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-04,Uruguay
3,Leña para el Carbón,DJ Alex,21742,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-04,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,17520,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,Uruguay
5,MIA (feat. Drake),Bad Bunny,16916,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-04,Uruguay
6,Me Voy,Rombai,16136,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-04,Uruguay
7,Desconocidos,Mau y Ricky,15999,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-04,Uruguay
8,Reggaeton,J Balvin,15559,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-04,Uruguay
9,Adictiva,Daddy Yankee,15152,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-04,Uruguay
10,Ya No Tiene Novio,Sebastian Yatra,14275,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-04,Uruguay
1,Adan y Eva,Paulo Londra,29623,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-05,Uruguay
2,Calma - Remix,Pedro Capó,28450,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-05,Uruguay
3,Leña para el Carbón,DJ Alex,23662,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-05,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,18435,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-05,Uruguay
5,MIA (feat. Drake),Bad Bunny,17348,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-05,Uruguay
6,Me Voy,Rombai,16772,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-05,Uruguay
7,Desconocidos,Mau y Ricky,16596,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-05,Uruguay
8,Reggaeton,J Balvin,16267,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-05,Uruguay
9,Adictiva,Daddy Yankee,15687,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-05,Uruguay
10,Ya No Tiene Novio,Sebastian Yatra,14669,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-05,Uruguay
1,Adan y Eva,Paulo Londra,26945,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-06,Uruguay
2,Calma - Remix,Pedro Capó,26934,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-06,Uruguay
3,Leña para el Carbón,DJ Alex,23132,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-06,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16797,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-06,Uruguay
5,MIA (feat. Drake),Bad Bunny,15568,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-06,Uruguay
6,Me Voy,Rombai,15310,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-06,Uruguay
7,Desconocidos,Mau y Ricky,15090,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-06,Uruguay
8,Reggaeton,J Balvin,14739,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-06,Uruguay
9,Adictiva,Daddy Yankee,14237,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-06,Uruguay
10,Ya No Tiene Novio,Sebastian Yatra,13262,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-06,Uruguay
1,Calma - Remix,Pedro Capó,24882,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-07,Uruguay
2,Adan y Eva,Paulo Londra,23237,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-07,Uruguay
3,Leña para el Carbón,DJ Alex,19082,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-07,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,14013,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-07,Uruguay
5,MIA (feat. Drake),Bad Bunny,13680,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-07,Uruguay
6,Desconocidos,Mau y Ricky,13238,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-07,Uruguay
7,Me Voy,Rombai,12636,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-07,Uruguay
8,Reggaeton,J Balvin,12424,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-07,Uruguay
9,Adictiva,Daddy Yankee,12413,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-07,Uruguay
10,Sin Culpa (feat. DrefQuila),Duki,11449,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-01-07,Uruguay
1,Calma - Remix,Pedro Capó,30135,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-08,Uruguay
2,Adan y Eva,Paulo Londra,27668,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-08,Uruguay
3,Leña para el Carbón,DJ Alex,22422,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-08,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,16732,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-08,Uruguay
5,Desconocidos,Mau y Ricky,16209,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-08,Uruguay
6,MIA (feat. Drake),Bad Bunny,15937,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-08,Uruguay
7,Me Voy,Rombai,15043,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-08,Uruguay
8,Reggaeton,J Balvin,15009,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-08,Uruguay
9,Adictiva,Daddy Yankee,14783,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-08,Uruguay
10,Cuando Te Besé,Becky G,13242,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-08,Uruguay
1,Calma - Remix,Pedro Capó,28951,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-09,Uruguay
2,Adan y Eva,Paulo Londra,25895,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-09,Uruguay
3,Leña para el Carbón,DJ Alex,20975,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-09,Uruguay
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,15336,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-09,Uruguay
5,Desconocidos,Mau y Ricky,15124,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-09,Uruguay
6,MIA (feat. Drake),Bad Bunny,14765,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-09,Uruguay
7,Me Voy,Rombai,13986,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-09,Uruguay
8,Adictiva,Daddy Yankee,13823,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-09,Uruguay
9,Reggaeton,J Balvin,13808,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-09,Uruguay
10,Sin Culpa (feat. DrefQuila),Duki,12343,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-01-09,Uruguay
1,Calma - Remix,Pedro Capó,28062,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-10,Uruguay
2,Adan y Eva,Paulo Londra,24695,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-10,Uruguay
3,Leña para el Carbón,DJ Alex,20016,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-10,Uruguay
