Position,Track Name,Artist,Streams,URL,date,region
1,Shallow,Lady Gaga,107539,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-01,Sweden
2,Wow.,Post Malone,89449,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Sweden
3,Sweet but Psycho,Ava Max,77692,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,Sweden
4,Be Alright,Dean Lewis,66542,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-01,Sweden
5,"thank u, next",Ariana Grande,65000,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Sweden
6,Love Someone,Lukas Graham,62822,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-01,Sweden
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,62296,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Sweden
8,Without You (feat. Sandro Cavazza),Avicii,58636,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL,2019-01-01,Sweden
9,Happy Now,Kygo,56589,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019-01-01,Sweden
10,Forgive Me Friend,Smith & Thell,56545,https://open.spotify.com/track/7mJKfgBVhd5lB3jweVwVQS,2019-01-01,Sweden
1,Shallow,Lady Gaga,136962,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,Sweden
2,Wow.,Post Malone,130710,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Sweden
3,Sweet but Psycho,Ava Max,99222,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-02,Sweden
4,Be Alright,Dean Lewis,86396,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-02,Sweden
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,86122,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Sweden
6,"thank u, next",Ariana Grande,85549,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Sweden
7,Happy Now,Kygo,83825,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019-01-02,Sweden
8,Forgive Me Friend,Smith & Thell,82933,https://open.spotify.com/track/7mJKfgBVhd5lB3jweVwVQS,2019-01-02,Sweden
9,when the party's over,Billie Eilish,78515,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-01-02,Sweden
10,Love Someone,Lukas Graham,77448,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-01-02,Sweden
1,Shallow,Lady Gaga,140775,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-03,Sweden
