Position,Track Name,Artist,Streams,URL,date,region
1,In My Mind,Dynoro,6500,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-01,Hungary
2,Wow.,Post Malone,6278,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Hungary
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,5497,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Hungary
4,Without Me,Halsey,5038,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,Hungary
5,"thank u, next",Ariana Grande,5008,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Hungary
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4866,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-01,Hungary
7,Sweet but Psycho,Ava Max,4749,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-01,Hungary
8,Shallow,Lady Gaga,4308,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-01,Hungary
9,Happier,Marshmello,4222,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-01,Hungary
10,High Hopes,Panic! At The Disco,4139,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-01,Hungary
1,Wow.,Post Malone,9240,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Hungary
2,Without Me,Halsey,7703,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Hungary
3,In My Mind,Dynoro,7496,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-02,Hungary
4,"thank u, next",Ariana Grande,7316,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Hungary
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7299,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Hungary
6,Sweet but Psycho,Ava Max,7212,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-02,Hungary
7,High Hopes,Panic! At The Disco,6732,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-02,Hungary
8,Shallow,Lady Gaga,6618,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,Hungary
9,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,6212,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-01-02,Hungary
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6125,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-02,Hungary
1,Wow.,Post Malone,9577,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,Hungary
2,Without Me,Halsey,7675,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-03,Hungary
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7362,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,Hungary
4,In My Mind,Dynoro,7227,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-03,Hungary
5,Sweet but Psycho,Ava Max,7185,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-03,Hungary
6,"thank u, next",Ariana Grande,6952,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Hungary
7,High Hopes,Panic! At The Disco,6843,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-03,Hungary
8,Shallow,Lady Gaga,6597,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-03,Hungary
9,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,6108,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-01-03,Hungary
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,5977,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-03,Hungary
1,Wow.,Post Malone,9679,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-04,Hungary
2,Without Me,Halsey,8400,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-04,Hungary
