Position,Track Name,Artist,Streams,URL,date,region
1,怪美的,Jolin Tsai,35348,https://open.spotify.com/track/0cONHWTIfgEpAuVwbbwGgc,2019-01-01,Taiwan
2,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,27305,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG,2019-01-01,Taiwan
3,浪流連,EggPlantEgg,23820,https://open.spotify.com/track/2GJ9TC1R5yzZ2gYPKGPGyp,2019-01-01,Taiwan
4,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,21615,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-01,Taiwan
5,玫瑰少年,Jolin Tsai,20252,https://open.spotify.com/track/2uHMTG5xr9Xk7MrXIWrVUH,2019-01-01,Taiwan
6,浪子回頭,EggPlantEgg,19592,https://open.spotify.com/track/7J6wLr8qRqLPMeOZlR54NM,2019-01-01,Taiwan
7,消極掰,Jolin Tsai,18509,https://open.spotify.com/track/5q6vEm0FWQwJVwanUm8rjf,2019-01-01,Taiwan
8,"thank u, next",Ariana Grande,18385,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Taiwan
9,年少有為,Ronghao Li,17478,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp,2019-01-01,Taiwan
10,倒數,G.E.M.,17319,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3,2019-01-01,Taiwan
1,怪美的,Jolin Tsai,36327,https://open.spotify.com/track/0cONHWTIfgEpAuVwbbwGgc,2019-01-02,Taiwan
2,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,33628,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-02,Taiwan
3,"thank u, next",Ariana Grande,28237,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Taiwan
4,Wow.,Post Malone,25877,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Taiwan
5,Without Me,Halsey,24944,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Taiwan
6,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,24592,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG,2019-01-02,Taiwan
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,24503,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Taiwan
8,Shallow,Lady Gaga,22353,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-02,Taiwan
9,"Fire On Fire - From ""Watership Down""",Sam Smith,21701,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,2019-01-02,Taiwan
10,浪流連,EggPlantEgg,21248,https://open.spotify.com/track/2GJ9TC1R5yzZ2gYPKGPGyp,2019-01-02,Taiwan
1,怪美的,Jolin Tsai,33935,https://open.spotify.com/track/0cONHWTIfgEpAuVwbbwGgc,2019-01-03,Taiwan
2,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,25641,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-03,Taiwan
3,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,24258,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG,2019-01-03,Taiwan
4,"thank u, next",Ariana Grande,22656,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Taiwan
5,浪流連,EggPlantEgg,20829,https://open.spotify.com/track/2GJ9TC1R5yzZ2gYPKGPGyp,2019-01-03,Taiwan
6,Without Me,Halsey,20584,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-03,Taiwan
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,20071,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,Taiwan
8,Wow.,Post Malone,19779,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,Taiwan
9,玫瑰少年,Jolin Tsai,18891,https://open.spotify.com/track/2uHMTG5xr9Xk7MrXIWrVUH,2019-01-03,Taiwan
10,Shallow,Lady Gaga,18129,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-03,Taiwan
1,怪美的,Jolin Tsai,33263,https://open.spotify.com/track/0cONHWTIfgEpAuVwbbwGgc,2019-01-04,Taiwan
